ip,action_method,action_path,score,recon_correlated,history_len,long_history_len,razones,adaptive_flags,decision
65.28.66.221,POST,/products/5/stock,150,f,6,6,modificó stock sin consultar producto + secuencia repetitiva de acciones + modificaciones de stock repetitivas,"night_hours,system_pressure(blocks=77)",BLOQUEADO
74.15.126.240,GET,/products/19,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=78)",NORMAL
74.15.126.240,GET,/products/19,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=78)",NORMAL
74.15.126.240,GET,/products/19,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=78)",NORMAL
74.15.126.240,GET,/products/19,50,f,4,4,secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=78)",SOSPECHOSO
74.15.126.240,GET,/products/19,150,t,5,5,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=5 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"night_hours,system_pressure(blocks=79)",BLOQUEADO
62.117.152.178,GET,/products/12,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
62.117.152.178,GET,/products/14,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
62.117.152.178,GET,/products/7,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
62.117.152.178,GET,/products/11,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
62.117.152.178,GET,/products/17,0,f,5,5,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
62.117.152.178,GET,/products/8,0,f,6,6,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
62.117.152.178,GET,/products/9,0,f,7,7,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
62.117.152.178,GET,/products/1,0,f,8,8,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
62.117.152.178,GET,/products/10,0,f,9,9,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
62.117.152.178,GET,/products/4,0,f,10,10,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
62.117.152.178,GET,/products/5,0,f,11,11,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
62.117.152.178,GET,/products/13,0,f,12,12,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
62.117.152.178,GET,/products/6,0,f,13,13,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
62.117.152.178,GET,/products/2,0,f,14,14,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
62.117.152.178,GET,/products/1,0,f,15,15,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
24.88.250.209,GET,/products/4,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
24.88.250.209,GET,/products/4,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
24.88.250.209,GET,/products/3,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
24.88.250.209,GET,/products/16,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
24.88.250.209,GET,/products/12,0,f,5,5,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
24.88.250.209,GET,/products/13,0,f,6,6,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
24.88.250.209,GET,/products/7,0,f,7,7,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
24.88.250.209,GET,/products/7,0,f,8,8,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
24.88.250.209,GET,/products/14,0,f,9,9,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
24.88.250.209,GET,/products/18,0,f,10,10,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
24.88.250.209,GET,/products/14,0,f,11,11,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
24.88.250.209,GET,/products/2,0,f,12,12,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
24.88.250.209,GET,/products/5,0,f,13,13,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
24.88.250.209,GET,/products/17,0,f,14,14,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
24.88.250.209,GET,/products/5,0,f,15,15,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
18.50.170.132,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
18.50.170.132,GET,/products/6,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
18.50.170.132,POST,/products/6/stock,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
18.50.170.132,GET,/products/,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
56.31.10.12,GET,/products/12,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
56.31.10.12,GET,/products/2,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
56.31.10.12,GET,/products/17,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
56.31.10.12,GET,/products/4,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
56.31.10.12,GET,/products/12,0,f,5,5,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
56.31.10.12,GET,/products/8,0,f,6,6,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
56.31.10.12,GET,/products/9,0,f,7,7,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
56.31.10.12,GET,/products/10,0,f,8,8,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
56.31.10.12,GET,/products/15,0,f,9,9,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
56.31.10.12,GET,/products/8,0,f,10,10,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
56.31.10.12,GET,/products/14,0,f,11,11,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
56.31.10.12,GET,/products/10,0,f,12,12,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
56.31.10.12,GET,/products/7,0,f,13,13,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
56.31.10.12,GET,/products/8,0,f,14,14,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
56.31.10.12,GET,/products/17,0,f,15,15,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
99.188.7.196,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=80)",NORMAL
99.188.7.196,POST,/products/11/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=80)",BLOQUEADO
69.101.166.119,GET,/products/1,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=81)",NORMAL
69.101.166.119,GET,/products/1,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=81)",NORMAL
69.101.166.119,GET,/products/1,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=81)",NORMAL
69.101.166.119,GET,/products/1,50,f,4,4,secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=81)",SOSPECHOSO
69.101.166.119,GET,/products/1,150,t,5,5,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=5 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"night_hours,system_pressure(blocks=82)",BLOQUEADO
73.10.171.28,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=83)",NORMAL
73.10.171.28,POST,/products/15/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=83)",BLOQUEADO
97.170.14.50,POST,/products/4/stock,60,f,1,1,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=84)",BLOQUEADO
97.170.14.50,POST,/products/4/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=85)",BLOQUEADO
97.170.14.50,POST,/products/4/stock,60,f,3,3,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=86)",BLOQUEADO
97.170.14.50,POST,/products/4/stock,110,f,4,4,modificó stock sin consultar producto + secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=87)",BLOQUEADO
97.170.14.50,POST,/products/4/stock,150,f,5,5,modificó stock sin consultar producto + secuencia repetitiva de acciones + modificaciones de stock repetitivas,"night_hours,system_pressure(blocks=88)",BLOQUEADO
97.170.14.50,POST,/products/4/stock,150,f,6,6,modificó stock sin consultar producto + secuencia repetitiva de acciones + modificaciones de stock repetitivas,"night_hours,system_pressure(blocks=89)",BLOQUEADO
94.189.204.207,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=90)",NORMAL
94.189.204.207,POST,/products/17/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=90)",BLOQUEADO
90.66.87.141,GET,/products/14,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=91)",NORMAL
90.66.87.141,GET,/products/14,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=91)",NORMAL
90.66.87.141,GET,/products/14,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=91)",NORMAL
90.66.87.141,GET,/products/14,50,f,4,4,secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=91)",SOSPECHOSO
90.66.87.141,GET,/products/14,150,t,5,5,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=5 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"night_hours,system_pressure(blocks=92)",BLOQUEADO
71.249.184.170,GET,/products/5,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=93)",NORMAL
71.249.184.170,GET,/products/5,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=93)",NORMAL
71.249.184.170,GET,/products/5,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=93)",NORMAL
71.249.184.170,GET,/products/5,50,f,4,4,secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=93)",SOSPECHOSO
71.249.184.170,GET,/products/5,150,t,5,5,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=5 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"night_hours,system_pressure(blocks=94)",BLOQUEADO
95.33.242.203,POST,/products/5/stock,60,f,1,1,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=95)",BLOQUEADO
95.33.242.203,POST,/products/5/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=96)",BLOQUEADO
95.33.242.203,POST,/products/5/stock,60,f,3,3,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=97)",BLOQUEADO
99.236.197.38,GET,/products/18,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=98)",NORMAL
99.236.197.38,GET,/products/4,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=98)",NORMAL
99.236.197.38,GET,/products/4,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=98)",NORMAL
99.236.197.38,GET,/products/2,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=98)",NORMAL
99.236.197.38,GET,/products/11,0,f,5,5,comportamiento normal,"night_hours,system_pressure(blocks=98)",NORMAL
99.236.197.38,GET,/products/4,0,f,6,6,comportamiento normal,"night_hours,system_pressure(blocks=98)",NORMAL
99.236.197.38,GET,/products/10,0,f,7,7,comportamiento normal,"night_hours,system_pressure(blocks=98)",NORMAL
99.236.197.38,GET,/products/8,0,f,8,8,comportamiento normal,"night_hours,system_pressure(blocks=98)",NORMAL
99.236.197.38,GET,/products/11,0,f,9,9,comportamiento normal,"night_hours,system_pressure(blocks=98)",NORMAL
99.236.197.38,GET,/products/15,0,f,10,10,comportamiento normal,"night_hours,system_pressure(blocks=98)",NORMAL
99.236.197.38,GET,/products/10,0,f,11,11,comportamiento normal,"night_hours,system_pressure(blocks=98)",NORMAL
99.236.197.38,GET,/products/9,0,f,12,12,comportamiento normal,"night_hours,system_pressure(blocks=98)",NORMAL
99.236.197.38,GET,/products/1,0,f,13,13,comportamiento normal,"night_hours,system_pressure(blocks=98)",NORMAL
99.236.197.38,GET,/products/3,0,f,14,14,comportamiento normal,"night_hours,system_pressure(blocks=98)",NORMAL
99.236.197.38,GET,/products/5,0,f,15,15,comportamiento normal,"night_hours,system_pressure(blocks=98)",NORMAL
54.122.66.55,POST,/products/14/stock,60,f,1,1,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=98)",BLOQUEADO
54.122.66.55,POST,/products/14/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=99)",BLOQUEADO
54.122.66.55,POST,/products/14/stock,60,f,3,3,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=100)",BLOQUEADO
54.122.66.55,POST,/products/14/stock,110,f,4,4,modificó stock sin consultar producto + secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=101)",BLOQUEADO
47.182.132.35,GET,/products/7,0,f,14,14,comportamiento normal,"night_hours,system_pressure(blocks=115)",NORMAL
54.122.66.55,POST,/products/14/stock,150,f,5,5,modificó stock sin consultar producto + secuencia repetitiva de acciones + modificaciones de stock repetitivas,"night_hours,system_pressure(blocks=102)",BLOQUEADO
54.122.66.55,POST,/products/14/stock,150,f,6,6,modificó stock sin consultar producto + secuencia repetitiva de acciones + modificaciones de stock repetitivas,"night_hours,system_pressure(blocks=103)",BLOQUEADO
64.232.35.166,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=104)",NORMAL
64.232.35.166,POST,/products/6/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=104)",BLOQUEADO
75.255.230.107,GET,/products/7,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=105)",NORMAL
75.255.230.107,GET,/products/8,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=105)",NORMAL
75.255.230.107,GET,/products/15,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=105)",NORMAL
75.255.230.107,GET,/products/12,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=105)",NORMAL
75.255.230.107,GET,/products/12,0,f,5,5,comportamiento normal,"night_hours,system_pressure(blocks=105)",NORMAL
75.255.230.107,GET,/products/6,0,f,6,6,comportamiento normal,"night_hours,system_pressure(blocks=105)",NORMAL
75.255.230.107,GET,/products/4,0,f,7,7,comportamiento normal,"night_hours,system_pressure(blocks=105)",NORMAL
75.255.230.107,GET,/products/7,0,f,8,8,comportamiento normal,"night_hours,system_pressure(blocks=105)",NORMAL
75.255.230.107,GET,/products/10,0,f,9,9,comportamiento normal,"night_hours,system_pressure(blocks=105)",NORMAL
75.255.230.107,GET,/products/18,0,f,10,10,comportamiento normal,"night_hours,system_pressure(blocks=105)",NORMAL
75.255.230.107,GET,/products/14,0,f,11,11,comportamiento normal,"night_hours,system_pressure(blocks=105)",NORMAL
75.255.230.107,GET,/products/14,0,f,12,12,comportamiento normal,"night_hours,system_pressure(blocks=105)",NORMAL
75.255.230.107,GET,/products/13,0,f,13,13,comportamiento normal,"night_hours,system_pressure(blocks=105)",NORMAL
75.255.230.107,GET,/products/13,150,t,14,14,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=14 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"night_hours,system_pressure(blocks=105)",BLOQUEADO
75.255.230.107,GET,/products/14,150,t,15,15,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=15 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"night_hours,system_pressure(blocks=106)",BLOQUEADO
24.139.248.123,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=107)",NORMAL
24.139.248.123,POST,/products/6/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=107)",BLOQUEADO
53.121.74.11,POST,/products/15/stock,60,f,1,1,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=108)",BLOQUEADO
53.121.74.11,POST,/products/15/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=109)",BLOQUEADO
53.121.74.11,POST,/products/15/stock,60,f,3,3,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=110)",BLOQUEADO
53.121.74.11,POST,/products/15/stock,110,f,4,4,modificó stock sin consultar producto + secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=111)",BLOQUEADO
53.121.74.11,POST,/products/15/stock,150,f,5,5,modificó stock sin consultar producto + secuencia repetitiva de acciones + modificaciones de stock repetitivas,"night_hours,system_pressure(blocks=112)",BLOQUEADO
53.121.74.11,POST,/products/15/stock,150,f,6,6,modificó stock sin consultar producto + secuencia repetitiva de acciones + modificaciones de stock repetitivas,"night_hours,system_pressure(blocks=113)",BLOQUEADO
47.182.132.35,GET,/products/13,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=114)",NORMAL
47.182.132.35,GET,/products/10,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=114)",NORMAL
47.182.132.35,GET,/products/11,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=114)",NORMAL
47.182.132.35,GET,/products/10,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=114)",NORMAL
47.182.132.35,GET,/products/4,0,f,5,5,comportamiento normal,"night_hours,system_pressure(blocks=114)",NORMAL
47.182.132.35,GET,/products/16,0,f,6,6,comportamiento normal,"night_hours,system_pressure(blocks=114)",NORMAL
47.182.132.35,GET,/products/16,0,f,7,7,comportamiento normal,"night_hours,system_pressure(blocks=114)",NORMAL
47.182.132.35,GET,/products/3,0,f,8,8,comportamiento normal,"night_hours,system_pressure(blocks=114)",NORMAL
47.182.132.35,GET,/products/16,150,t,9,9,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=9 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"night_hours,system_pressure(blocks=114)",BLOQUEADO
47.182.132.35,GET,/products/17,0,f,10,10,comportamiento normal,"night_hours,system_pressure(blocks=115)",NORMAL
47.182.132.35,GET,/products/12,0,f,11,11,comportamiento normal,"night_hours,system_pressure(blocks=115)",NORMAL
