ip,action_method,action_path,score,recon_correlated,history_len,long_history_len,decision
71.228.137.150,GET,/products/5,0,f,12,12,NORMAL
71.228.137.150,GET,/products/19,0,f,13,13,NORMAL
71.228.137.150,GET,/products/16,0,f,14,14,NORMAL
71.228.137.150,GET,/products/19,0,f,15,15,NORMAL
73.12.39.131,GET,/products/,0,f,1,1,NORMAL
73.12.39.131,POST,/products/16/stock,60,f,2,2,BLOQUEADO
12.216.3.225,GET,/products/,0,f,1,1,NORMAL
12.216.3.225,GET,/products/11,0,f,2,2,NORMAL
12.216.3.225,POST,/products/11/stock,0,f,3,3,NORMAL
12.216.3.225,GET,/products/,0,f,4,4,NORMAL
62.95.119.144,GET,/products/,0,f,1,1,NORMAL
62.95.119.144,GET,/products/18,0,f,2,2,NORMAL
62.95.119.144,POST,/products/18/stock,0,f,3,3,NORMAL
62.95.119.144,GET,/products/,0,f,4,4,NORMAL
69.174.174.78,GET,/products/,0,f,1,1,NORMAL
69.174.174.78,GET,/products/1,0,f,2,2,NORMAL
69.174.174.78,POST,/products/1/stock,0,f,3,3,NORMAL
69.174.174.78,GET,/products/,0,f,4,4,NORMAL
46.105.54.173,POST,/products/19/stock,60,f,1,1,BLOQUEADO
46.105.54.173,POST,/products/19/stock,60,f,2,2,BLOQUEADO
46.105.54.173,POST,/products/19/stock,60,f,3,3,BLOQUEADO
46.105.54.173,POST,/products/19/stock,110,f,4,4,BLOQUEADO
46.105.54.173,POST,/products/19/stock,150,f,5,5,BLOQUEADO
46.105.54.173,POST,/products/19/stock,150,f,6,6,BLOQUEADO
31.19.160.90,GET,/products/,0,f,1,1,NORMAL
31.19.160.90,GET,/products/2,0,f,2,2,NORMAL
31.19.160.90,POST,/products/2/stock,0,f,3,3,NORMAL
31.19.160.90,GET,/products/,0,f,4,4,NORMAL
89.103.27.246,GET,/products/,0,f,1,1,NORMAL
89.103.27.246,POST,/products/19/stock,60,f,2,2,BLOQUEADO
43.70.64.72,GET,/products/,0,f,1,1,NORMAL
43.70.64.72,GET,/products/16,0,f,2,2,NORMAL
43.70.64.72,POST,/products/16/stock,0,f,3,3,NORMAL
43.70.64.72,GET,/products/,0,f,4,4,NORMAL
93.79.241.201,GET,/products/,0,f,1,1,NORMAL
93.79.241.201,GET,/products/5,0,f,2,2,NORMAL
93.79.241.201,POST,/products/5/stock,0,f,3,3,NORMAL
93.79.241.201,GET,/products/,0,f,4,4,NORMAL
60.15.191.96,GET,/products/,0,f,1,1,NORMAL
60.15.191.96,GET,/products/12,0,f,2,2,NORMAL
60.15.191.96,POST,/products/12/stock,0,f,3,3,NORMAL
60.15.191.96,GET,/products/,0,f,4,4,NORMAL
92.104.183.84,GET,/products/6,0,f,1,1,NORMAL
92.104.183.84,GET,/products/6,0,f,2,2,NORMAL
92.104.183.84,GET,/products/6,0,f,3,3,NORMAL
92.104.183.84,GET,/products/6,50,f,4,4,SOSPECHOSO
92.104.183.84,GET,/products/6,150,t,5,5,BLOQUEADO
79.217.78.109,GET,/products/,0,f,1,1,NORMAL
79.217.78.109,POST,/products/7/stock,60,f,2,2,BLOQUEADO
60.55.6.166,GET,/products/,0,f,1,1,NORMAL
60.55.6.166,POST,/products/1/stock,60,f,2,2,BLOQUEADO
58.191.250.209,GET,/products/,0,f,1,1,NORMAL
58.191.250.209,POST,/products/18/stock,60,f,2,2,BLOQUEADO
86.171.221.84,POST,/products/17/stock,60,f,1,1,BLOQUEADO
86.171.221.84,POST,/products/17/stock,60,f,2,2,BLOQUEADO
86.171.221.84,POST,/products/17/stock,60,f,3,3,BLOQUEADO
86.171.221.84,POST,/products/17/stock,110,f,4,4,BLOQUEADO
86.171.221.84,POST,/products/17/stock,150,f,5,5,BLOQUEADO
86.171.221.84,POST,/products/17/stock,150,f,6,6,BLOQUEADO
80.60.223.125,GET,/products/,0,f,1,1,NORMAL
80.60.223.125,POST,/products/11/stock,60,f,2,2,BLOQUEADO
34.171.37.59,POST,/products/13/stock,60,f,1,1,BLOQUEADO
34.171.37.59,POST,/products/13/stock,60,f,2,2,BLOQUEADO
34.171.37.59,POST,/products/13/stock,60,f,3,3,BLOQUEADO
34.171.37.59,POST,/products/13/stock,110,f,4,4,BLOQUEADO
34.171.37.59,POST,/products/13/stock,150,f,5,5,BLOQUEADO
34.171.37.59,POST,/products/13/stock,150,f,6,6,BLOQUEADO
88.244.154.21,GET,/products/15,0,f,1,1,NORMAL
88.244.154.21,GET,/products/15,0,f,2,2,NORMAL
88.244.154.21,GET,/products/15,0,f,3,3,NORMAL
88.244.154.21,GET,/products/15,50,f,4,4,SOSPECHOSO
88.244.154.21,GET,/products/15,150,t,5,5,BLOQUEADO
31.114.248.72,GET,/products/,0,f,1,1,NORMAL
31.114.248.72,GET,/products/1,0,f,2,2,NORMAL
31.114.248.72,POST,/products/1/stock,0,f,3,3,NORMAL
31.114.248.72,GET,/products/,0,f,4,4,NORMAL
92.119.60.91,GET,/products/,0,f,1,1,NORMAL
92.119.60.91,GET,/products/9,0,f,2,2,NORMAL
92.119.60.91,POST,/products/9/stock,0,f,3,3,NORMAL
92.119.60.91,GET,/products/,0,f,4,4,NORMAL
78.165.32.91,GET,/products/,0,f,1,1,NORMAL
78.165.32.91,GET,/products/7,0,f,2,2,NORMAL
78.165.32.91,POST,/products/7/stock,0,f,3,3,NORMAL
78.165.32.91,GET,/products/,0,f,4,4,NORMAL
17.147.173.79,GET,/products/,0,f,1,1,NORMAL
17.147.173.79,GET,/products/12,0,f,2,2,NORMAL
17.147.173.79,POST,/products/12/stock,0,f,3,3,NORMAL
17.147.173.79,GET,/products/,0,f,4,4,NORMAL
21.75.225.232,GET,/products/,0,f,1,1,NORMAL
21.75.225.232,GET,/products/1,0,f,2,2,NORMAL
21.75.225.232,GET,/products/2,0,f,3,3,NORMAL
21.75.225.232,GET,/products/3,0,f,4,4,NORMAL
21.75.225.232,POST,/products/4/stock,60,f,5,5,BLOQUEADO
21.75.225.232,POST,/products/4/stock,60,f,6,6,BLOQUEADO
21.75.225.232,POST,/products/4/stock,110,f,7,7,BLOQUEADO
21.75.225.232,POST,/products/4/stock,110,f,8,8,BLOQUEADO
21.75.225.232,POST,/products/4/stock,150,f,9,9,BLOQUEADO
18.200.161.94,GET,/products/14,0,f,1,1,NORMAL
18.200.161.94,GET,/products/14,0,f,2,2,NORMAL
18.200.161.94,GET,/products/14,0,f,3,3,NORMAL
18.200.161.94,GET,/products/14,50,f,4,4,SOSPECHOSO
18.200.161.94,GET,/products/14,150,t,5,5,BLOQUEADO
82.179.17.133,GET,/products/,0,f,1,1,NORMAL
82.179.17.133,POST,/products/19/stock,60,f,2,2,BLOQUEADO
18.148.147.98,GET,/products/,0,f,1,1,NORMAL
18.148.147.98,POST,/products/13/stock,60,f,2,2,BLOQUEADO
55.115.162.244,POST,/products/14/stock,60,f,1,1,BLOQUEADO
55.115.162.244,POST,/products/14/stock,60,f,2,2,BLOQUEADO
55.115.162.244,POST,/products/14/stock,60,f,3,3,BLOQUEADO
55.115.162.244,POST,/products/14/stock,110,f,4,4,BLOQUEADO
55.115.162.244,POST,/products/14/stock,150,f,5,5,BLOQUEADO
55.115.162.244,POST,/products/14/stock,150,f,6,6,BLOQUEADO
89.144.25.188,GET,/products/,0,f,1,1,NORMAL
89.144.25.188,GET,/products/12,0,f,2,2,NORMAL
89.144.25.188,POST,/products/12/stock,0,f,3,3,NORMAL
89.144.25.188,GET,/products/,0,f,4,4,NORMAL
57.7.97.19,GET,/products/,0,f,1,1,NORMAL
57.7.97.19,POST,/products/7/stock,60,f,2,2,BLOQUEADO
83.146.121.62,GET,/products/,0,f,1,1,NORMAL
83.146.121.62,POST,/products/17/stock,60,f,2,2,BLOQUEADO
78.253.7.4,GET,/products/9,0,f,1,1,NORMAL
78.253.7.4,GET,/products/9,0,f,2,2,NORMAL
78.253.7.4,GET,/products/9,0,f,3,3,NORMAL
78.253.7.4,GET,/products/9,50,f,4,4,SOSPECHOSO
78.253.7.4,GET,/products/9,150,t,5,5,BLOQUEADO
13.193.129.1,GET,/products/16,0,f,1,1,NORMAL
13.193.129.1,GET,/products/17,0,f,2,2,NORMAL
13.193.129.1,GET,/products/5,0,f,3,3,NORMAL
13.193.129.1,GET,/products/18,0,f,4,4,NORMAL
13.193.129.1,GET,/products/16,0,f,5,5,NORMAL
13.193.129.1,GET,/products/10,0,f,6,6,NORMAL
13.193.129.1,GET,/products/6,0,f,7,7,NORMAL
13.193.129.1,GET,/products/6,0,f,8,8,NORMAL
13.193.129.1,GET,/products/11,0,f,9,9,NORMAL
192.168.143.2,POST,/auth/login,0,f,2,2,NORMAL
13.193.129.1,GET,/products/17,0,f,10,10,NORMAL
13.193.129.1,GET,/products/8,0,f,11,11,NORMAL
13.193.129.1,GET,/products/18,0,f,12,12,NORMAL
13.193.129.1,GET,/products/15,0,f,13,13,NORMAL
13.193.129.1,GET,/products/7,0,f,14,14,NORMAL
13.193.129.1,GET,/products/7,0,f,15,15,NORMAL
69.231.39.83,GET,/products/,0,f,1,1,NORMAL
69.231.39.83,GET,/products/3,0,f,2,2,NORMAL
69.231.39.83,POST,/products/3/stock,0,f,3,3,NORMAL
69.231.39.83,GET,/products/,0,f,4,4,NORMAL
73.54.87.112,GET,/products/,0,f,1,1,NORMAL
73.54.87.112,GET,/products/6,0,f,2,2,NORMAL
73.54.87.112,POST,/products/6/stock,0,f,3,3,NORMAL
73.54.87.112,GET,/products/,0,f,4,4,NORMAL
35.80.195.55,POST,/products/14/stock,60,f,1,1,BLOQUEADO
35.80.195.55,POST,/products/14/stock,60,f,2,2,BLOQUEADO
35.80.195.55,POST,/products/14/stock,60,f,3,3,BLOQUEADO
35.80.195.55,POST,/products/14/stock,110,f,4,4,BLOQUEADO
36.138.234.181,GET,/products/,0,f,1,1,NORMAL
36.138.234.181,GET,/products/1,0,f,2,2,NORMAL
36.138.234.181,GET,/products/2,0,f,3,3,NORMAL
36.138.234.181,GET,/products/3,0,f,4,4,NORMAL
36.138.234.181,POST,/products/6/stock,60,f,5,5,BLOQUEADO
36.138.234.181,POST,/products/6/stock,60,f,6,6,BLOQUEADO
36.138.234.181,POST,/products/6/stock,110,f,7,7,BLOQUEADO
36.138.234.181,POST,/products/6/stock,110,f,8,8,BLOQUEADO
36.138.234.181,POST,/products/6/stock,150,f,9,9,BLOQUEADO
88.142.147.247,POST,/products/9/stock,60,f,1,1,BLOQUEADO
88.142.147.247,POST,/products/9/stock,60,f,2,2,BLOQUEADO
88.142.147.247,POST,/products/9/stock,60,f,3,3,BLOQUEADO
88.142.147.247,POST,/products/9/stock,110,f,4,4,BLOQUEADO
88.142.147.247,POST,/products/9/stock,150,f,5,5,BLOQUEADO
88.142.147.247,POST,/products/9/stock,150,f,6,6,BLOQUEADO
67.46.132.80,POST,/products/10/stock,60,f,1,1,BLOQUEADO
67.46.132.80,POST,/products/10/stock,60,f,2,2,BLOQUEADO
67.46.132.80,POST,/products/10/stock,60,f,3,3,BLOQUEADO
67.46.132.80,POST,/products/10/stock,110,f,4,4,BLOQUEADO
67.46.132.80,POST,/products/10/stock,150,f,5,5,BLOQUEADO
67.46.132.80,POST,/products/10/stock,150,f,6,6,BLOQUEADO
14.17.148.177,GET,/products/,0,f,1,1,NORMAL
14.17.148.177,GET,/products/1,0,f,2,2,NORMAL
14.17.148.177,GET,/products/2,0,f,3,3,NORMAL
14.17.148.177,GET,/products/3,0,f,4,4,NORMAL
14.17.148.177,POST,/products/12/stock,60,f,5,5,BLOQUEADO
14.17.148.177,POST,/products/12/stock,60,f,6,6,BLOQUEADO
14.17.148.177,POST,/products/12/stock,110,f,7,7,BLOQUEADO
14.17.148.177,POST,/products/12/stock,110,f,8,8,BLOQUEADO
14.17.148.177,POST,/products/12/stock,150,f,9,9,BLOQUEADO
79.86.99.245,GET,/products/15,0,f,1,1,NORMAL
79.86.99.245,GET,/products/16,0,f,2,2,NORMAL
79.86.99.245,GET,/products/10,0,f,3,3,NORMAL
79.86.99.245,GET,/products/3,0,f,4,4,NORMAL
79.86.99.245,GET,/products/15,0,f,5,5,NORMAL
79.86.99.245,GET,/products/8,0,f,6,6,NORMAL
79.86.99.245,GET,/products/12,0,f,7,7,NORMAL
79.86.99.245,GET,/products/18,0,f,8,8,NORMAL
79.86.99.245,GET,/products/6,0,f,9,9,NORMAL
79.86.99.245,GET,/products/5,0,f,10,10,NORMAL
79.86.99.245,GET,/products/6,0,f,11,11,NORMAL
79.86.99.245,GET,/products/12,0,f,12,12,NORMAL
79.86.99.245,GET,/products/5,0,f,13,13,NORMAL
79.86.99.245,GET,/products/18,0,f,14,14,NORMAL
79.86.99.245,GET,/products/12,0,f,15,15,NORMAL
37.8.165.60,GET,/products/,0,f,1,1,NORMAL
37.8.165.60,POST,/products/17/stock,60,f,2,2,BLOQUEADO
50.150.228.116,GET,/products/,0,f,1,1,NORMAL
50.150.228.116,GET,/products/1,0,f,2,2,NORMAL
50.150.228.116,GET,/products/2,0,f,3,3,NORMAL
50.150.228.116,GET,/products/3,0,f,4,4,NORMAL
50.150.228.116,POST,/products/16/stock,60,f,5,5,BLOQUEADO
50.150.228.116,POST,/products/16/stock,60,f,6,6,BLOQUEADO
50.150.228.116,POST,/products/16/stock,110,f,7,7,BLOQUEADO
50.150.228.116,POST,/products/16/stock,110,f,8,8,BLOQUEADO
50.150.228.116,POST,/products/16/stock,150,f,9,9,BLOQUEADO
53.210.243.67,GET,/products/,0,f,1,1,NORMAL
53.210.243.67,POST,/products/16/stock,60,f,2,2,BLOQUEADO
98.236.22.104,GET,/products/10,0,f,1,1,NORMAL
98.236.22.104,GET,/products/12,0,f,2,2,NORMAL
98.236.22.104,GET,/products/17,0,f,3,3,NORMAL
98.236.22.104,GET,/products/8,0,f,4,4,NORMAL
98.236.22.104,GET,/products/11,0,f,5,5,NORMAL
98.236.22.104,GET,/products/5,0,f,6,6,NORMAL
98.236.22.104,GET,/products/13,0,f,7,7,NORMAL
98.236.22.104,GET,/products/1,0,f,8,8,NORMAL
98.236.22.104,GET,/products/18,0,f,9,9,NORMAL
98.236.22.104,GET,/products/18,0,f,10,10,NORMAL
98.236.22.104,GET,/products/1,150,t,11,11,BLOQUEADO
98.236.22.104,GET,/products/11,0,f,12,12,NORMAL
98.236.22.104,GET,/products/18,0,f,13,13,NORMAL
98.236.22.104,GET,/products/8,0,f,14,14,NORMAL
98.236.22.104,GET,/products/7,0,f,15,15,NORMAL
41.135.115.140,GET,/products/,0,f,1,1,NORMAL
41.135.115.140,POST,/products/3/stock,60,f,2,2,BLOQUEADO
34.106.225.222,GET,/products/,0,f,1,1,NORMAL
80.215.109.181,GET,/products/,0,f,1,1,NORMAL
80.215.109.181,GET,/products/1,0,f,2,2,NORMAL
80.215.109.181,GET,/products/2,0,f,3,3,NORMAL
80.215.109.181,GET,/products/3,0,f,4,4,NORMAL
80.215.109.181,POST,/products/15/stock,60,f,5,5,BLOQUEADO
80.215.109.181,POST,/products/15/stock,60,f,6,6,BLOQUEADO
80.215.109.181,POST,/products/15/stock,110,f,7,7,BLOQUEADO
80.215.109.181,POST,/products/15/stock,110,f,8,8,BLOQUEADO
80.215.109.181,POST,/products/15/stock,150,f,9,9,BLOQUEADO
14.153.184.193,GET,/products/12,0,f,1,1,NORMAL
14.153.184.193,GET,/products/12,0,f,2,2,NORMAL
14.153.184.193,GET,/products/12,0,f,3,3,NORMAL
14.153.184.193,GET,/products/12,50,f,4,4,SOSPECHOSO
14.153.184.193,GET,/products/12,150,t,5,5,BLOQUEADO
36.140.124.212,GET,/products/,0,f,1,1,NORMAL
36.140.124.212,GET,/products/12,0,f,2,2,NORMAL
36.140.124.212,POST,/products/12/stock,0,f,3,3,NORMAL
36.140.124.212,GET,/products/,0,f,4,4,NORMAL
13.255.32.101,GET,/products/,0,f,1,1,NORMAL
40.82.89.3,GET,/products/16,0,f,1,1,NORMAL
40.82.89.3,GET,/products/16,0,f,2,2,NORMAL
40.82.89.3,GET,/products/16,0,f,3,3,NORMAL
40.82.89.3,GET,/products/16,50,f,4,4,SOSPECHOSO
40.82.89.3,GET,/products/16,150,t,5,5,BLOQUEADO
10.182.125.95,GET,/products/,0,f,1,1,NORMAL
10.182.125.95,POST,/products/5/stock,60,f,2,2,BLOQUEADO
53.91.242.207,GET,/products/,0,f,1,1,NORMAL
53.91.242.207,GET,/products/17,0,f,2,2,NORMAL
53.91.242.207,POST,/products/17/stock,0,f,3,3,NORMAL
53.91.242.207,GET,/products/,0,f,4,4,NORMAL
37.220.159.107,GET,/products/1,0,f,2,2,NORMAL
89.43.83.82,POST,/products/6/stock,60,f,1,1,BLOQUEADO
89.43.83.82,POST,/products/6/stock,60,f,2,2,BLOQUEADO
89.43.83.82,POST,/products/6/stock,60,f,3,3,BLOQUEADO
89.43.83.82,POST,/products/6/stock,110,f,4,4,BLOQUEADO
92.26.175.120,GET,/products/19,0,f,1,1,NORMAL
92.26.175.120,GET,/products/19,0,f,2,2,NORMAL
92.26.175.120,GET,/products/19,0,f,3,3,NORMAL
92.26.175.120,GET,/products/19,50,f,4,4,SOSPECHOSO
92.26.175.120,GET,/products/19,150,t,5,5,BLOQUEADO
32.218.90.41,GET,/products/14,0,f,1,1,NORMAL
32.218.90.41,GET,/products/14,0,f,2,2,NORMAL
32.218.90.41,GET,/products/14,0,f,3,3,NORMAL
32.218.90.41,GET,/products/14,50,f,4,4,SOSPECHOSO
32.218.90.41,GET,/products/14,150,t,5,5,BLOQUEADO
76.64.109.72,GET,/products/,0,f,1,1,NORMAL
76.64.109.72,POST,/products/2/stock,60,f,2,2,BLOQUEADO
88.190.237.101,GET,/products/,0,f,1,1,NORMAL
88.190.237.101,POST,/products/10/stock,60,f,2,2,BLOQUEADO
36.69.176.36,GET,/products/,0,f,1,1,NORMAL
36.69.176.36,GET,/products/1,0,f,2,2,NORMAL
36.69.176.36,GET,/products/2,0,f,3,3,NORMAL
36.69.176.36,GET,/products/3,0,f,4,4,NORMAL
36.69.176.36,POST,/products/8/stock,60,f,5,5,BLOQUEADO
36.69.176.36,POST,/products/8/stock,60,f,6,6,BLOQUEADO
36.69.176.36,POST,/products/8/stock,110,f,7,7,BLOQUEADO
36.69.176.36,POST,/products/8/stock,110,f,8,8,BLOQUEADO
36.69.176.36,POST,/products/8/stock,150,f,9,9,BLOQUEADO
67.236.66.171,GET,/products/4,0,f,1,1,NORMAL
67.236.66.171,GET,/products/8,0,f,2,2,NORMAL
67.236.66.171,GET,/products/1,0,f,3,3,NORMAL
67.236.66.171,GET,/products/11,0,f,4,4,NORMAL
67.236.66.171,GET,/products/11,0,f,5,5,NORMAL
67.236.66.171,GET,/products/7,0,f,6,6,NORMAL
67.236.66.171,GET,/products/2,0,f,7,7,NORMAL
67.236.66.171,GET,/products/15,0,f,8,8,NORMAL
67.236.66.171,GET,/products/5,0,f,9,9,NORMAL
67.236.66.171,GET,/products/12,0,f,10,10,NORMAL
67.236.66.171,GET,/products/2,0,f,11,11,NORMAL
67.236.66.171,GET,/products/5,0,f,12,12,NORMAL
67.236.66.171,GET,/products/15,0,f,13,13,NORMAL
67.236.66.171,GET,/products/13,0,f,14,14,NORMAL
67.236.66.171,GET,/products/2,0,f,15,15,NORMAL
43.152.9.27,POST,/products/15/stock,60,f,1,1,BLOQUEADO
43.152.9.27,POST,/products/15/stock,60,f,2,2,BLOQUEADO
43.152.9.27,POST,/products/15/stock,60,f,3,3,BLOQUEADO
43.152.9.27,POST,/products/15/stock,110,f,4,4,BLOQUEADO
43.152.9.27,POST,/products/15/stock,150,f,5,5,BLOQUEADO
99.178.152.88,GET,/products/,0,f,1,1,NORMAL
99.178.152.88,POST,/products/16/stock,60,f,2,2,BLOQUEADO
54.8.55.174,POST,/products/8/stock,60,f,1,1,BLOQUEADO
54.8.55.174,POST,/products/8/stock,60,f,2,2,BLOQUEADO
54.8.55.174,POST,/products/8/stock,60,f,3,3,BLOQUEADO
54.8.55.174,POST,/products/8/stock,110,f,4,4,BLOQUEADO
54.8.55.174,POST,/products/8/stock,150,f,5,5,BLOQUEADO
83.163.102.39,GET,/products/,0,f,1,1,NORMAL
83.163.102.39,GET,/products/7,0,f,2,2,NORMAL
83.163.102.39,POST,/products/7/stock,0,f,3,3,NORMAL
83.163.102.39,GET,/products/,0,f,4,4,NORMAL
55.228.167.147,GET,/products/14,0,f,1,1,NORMAL
55.228.167.147,GET,/products/14,0,f,2,2,NORMAL
55.228.167.147,GET,/products/14,0,f,3,3,NORMAL
55.228.167.147,GET,/products/14,50,f,4,4,SOSPECHOSO
55.228.167.147,GET,/products/14,150,t,5,5,BLOQUEADO
95.42.47.102,GET,/products/,0,f,1,1,NORMAL
95.42.47.102,POST,/products/13/stock,60,f,2,2,BLOQUEADO
62.198.83.65,GET,/products/,0,f,1,1,NORMAL
62.198.83.65,POST,/products/7/stock,60,f,2,2,BLOQUEADO
55.212.191.89,GET,/products/19,0,f,1,1,NORMAL
55.212.191.89,GET,/products/19,0,f,2,2,NORMAL
55.212.191.89,GET,/products/19,0,f,3,3,NORMAL
55.212.191.89,GET,/products/19,50,f,4,4,SOSPECHOSO
55.212.191.89,GET,/products/19,150,t,5,5,BLOQUEADO
47.224.103.77,POST,/products/9/stock,60,f,1,1,BLOQUEADO
47.224.103.77,POST,/products/9/stock,60,f,2,2,BLOQUEADO
47.224.103.77,POST,/products/9/stock,60,f,3,3,BLOQUEADO
47.224.103.77,POST,/products/9/stock,110,f,4,4,BLOQUEADO
47.224.103.77,POST,/products/9/stock,150,f,5,5,BLOQUEADO
47.224.103.77,POST,/products/9/stock,150,f,6,6,BLOQUEADO
11.107.58.179,GET,/products/,0,f,1,1,NORMAL
11.107.58.179,POST,/products/14/stock,60,f,2,2,BLOQUEADO
37.220.159.107,GET,/products/,0,f,1,1,NORMAL
37.220.159.107,GET,/products/2,0,f,3,3,NORMAL
37.220.159.107,GET,/products/3,0,f,4,4,NORMAL
37.220.159.107,POST,/products/19/stock,60,f,5,5,BLOQUEADO
37.220.159.107,POST,/products/19/stock,60,f,6,6,BLOQUEADO
37.220.159.107,POST,/products/19/stock,110,f,7,7,BLOQUEADO
37.220.159.107,POST,/products/19/stock,110,f,8,8,BLOQUEADO
37.220.159.107,POST,/products/19/stock,150,f,9,9,BLOQUEADO
26.42.121.118,GET,/products/,0,f,1,1,NORMAL
26.42.121.118,GET,/products/1,0,f,2,2,NORMAL
26.42.121.118,GET,/products/2,0,f,3,3,NORMAL
26.42.121.118,GET,/products/3,0,f,4,4,NORMAL
26.42.121.118,POST,/products/18/stock,60,f,5,5,BLOQUEADO
26.42.121.118,POST,/products/18/stock,60,f,6,6,BLOQUEADO
26.42.121.118,POST,/products/18/stock,110,f,7,7,BLOQUEADO
26.42.121.118,POST,/products/18/stock,110,f,8,8,BLOQUEADO
26.42.121.118,POST,/products/18/stock,150,f,9,9,BLOQUEADO
66.20.136.79,GET,/products/2,0,f,1,1,NORMAL
66.20.136.79,GET,/products/16,0,f,2,2,NORMAL
66.20.136.79,GET,/products/15,0,f,3,3,NORMAL
66.20.136.79,GET,/products/6,0,f,4,4,NORMAL
66.20.136.79,GET,/products/6,0,f,5,5,NORMAL
66.20.136.79,GET,/products/8,0,f,6,6,NORMAL
66.20.136.79,GET,/products/12,0,f,7,7,NORMAL
66.20.136.79,GET,/products/6,0,f,8,8,NORMAL
66.20.136.79,GET,/products/19,0,f,9,9,NORMAL
66.20.136.79,GET,/products/6,0,f,10,10,NORMAL
66.20.136.79,GET,/products/3,0,f,11,11,NORMAL
66.20.136.79,GET,/products/14,0,f,12,12,NORMAL
66.20.136.79,GET,/products/2,0,f,13,13,NORMAL
66.20.136.79,GET,/products/3,0,f,14,14,NORMAL
66.20.136.79,GET,/products/17,0,f,15,15,NORMAL
64.169.149.34,GET,/products/,0,f,1,1,NORMAL
64.169.149.34,GET,/products/8,0,f,2,2,NORMAL
64.169.149.34,GET,/products/,0,f,3,3,NORMAL
36.8.44.160,GET,/products/,0,f,1,1,NORMAL
36.8.44.160,POST,/products/16/stock,60,f,2,2,BLOQUEADO
97.231.133.46,GET,/products/1,0,f,1,1,NORMAL
97.231.133.46,GET,/products/11,0,f,2,2,NORMAL
97.231.133.46,GET,/products/15,0,f,3,3,NORMAL
97.231.133.46,GET,/products/8,0,f,4,4,NORMAL
97.231.133.46,GET,/products/1,0,f,5,5,NORMAL
97.231.133.46,GET,/products/19,0,f,6,6,NORMAL
97.231.133.46,GET,/products/9,0,f,7,7,NORMAL
97.231.133.46,GET,/products/1,0,f,8,8,NORMAL
97.231.133.46,GET,/products/5,0,f,9,9,NORMAL
97.231.133.46,GET,/products/1,0,f,10,10,NORMAL
97.231.133.46,GET,/products/6,0,f,11,11,NORMAL
97.231.133.46,GET,/products/14,0,f,12,12,NORMAL
97.231.133.46,GET,/products/10,0,f,13,13,NORMAL
97.231.133.46,GET,/products/14,0,f,14,14,NORMAL
97.231.133.46,GET,/products/10,150,t,15,15,BLOQUEADO
22.179.203.13,GET,/products/,0,f,1,1,NORMAL
22.179.203.13,GET,/products/19,0,f,2,2,NORMAL
22.179.203.13,POST,/products/19/stock,0,f,3,3,NORMAL
22.179.203.13,GET,/products/,0,f,4,4,NORMAL
98.212.144.128,GET,/products/1,0,f,1,1,NORMAL
98.212.144.128,GET,/products/1,0,f,2,2,NORMAL
98.212.144.128,GET,/products/1,0,f,3,3,NORMAL
98.212.144.128,GET,/products/1,50,f,4,4,SOSPECHOSO
98.212.144.128,GET,/products/1,150,t,5,5,BLOQUEADO
94.132.8.5,GET,/products/,0,f,1,1,NORMAL
94.132.8.5,POST,/products/13/stock,60,f,2,2,BLOQUEADO
69.217.156.122,GET,/products/,0,f,1,1,NORMAL
69.217.156.122,GET,/products/4,0,f,2,2,NORMAL
69.217.156.122,POST,/products/4/stock,0,f,3,3,NORMAL
69.217.156.122,GET,/products/,0,f,4,4,NORMAL
34.60.151.149,GET,/products/,0,f,1,1,NORMAL
64.129.178.35,GET,/products/,0,f,1,1,NORMAL
64.129.178.35,GET,/products/16,0,f,2,2,NORMAL
64.129.178.35,POST,/products/16/stock,0,f,3,3,NORMAL
64.129.178.35,GET,/products/,0,f,4,4,NORMAL
54.234.83.204,GET,/products/,0,f,1,1,NORMAL
54.234.83.204,POST,/products/16/stock,60,f,2,2,BLOQUEADO
75.187.211.43,GET,/products/,0,f,1,1,NORMAL
75.187.211.43,GET,/products/3,0,f,2,2,NORMAL
75.187.211.43,POST,/products/3/stock,0,f,3,3,NORMAL
75.187.211.43,GET,/products/,0,f,4,4,NORMAL
55.205.6.129,GET,/products/,0,f,1,1,NORMAL
55.205.6.129,GET,/products/2,0,f,2,2,NORMAL
55.205.6.129,POST,/products/2/stock,0,f,3,3,NORMAL
55.205.6.129,GET,/products/,0,f,4,4,NORMAL
59.90.16.45,GET,/products/,0,f,1,1,NORMAL
59.90.16.45,POST,/products/11/stock,60,f,2,2,BLOQUEADO
74.44.118.135,GET,/products/13,0,f,1,1,NORMAL
74.44.118.135,GET,/products/13,0,f,2,2,NORMAL
74.44.118.135,GET,/products/13,0,f,3,3,NORMAL
74.44.118.135,GET,/products/13,50,f,4,4,SOSPECHOSO
74.44.118.135,GET,/products/13,150,t,5,5,BLOQUEADO
51.203.104.211,GET,/products/,0,f,1,1,NORMAL
51.203.104.211,GET,/products/2,0,f,2,2,NORMAL
51.203.104.211,POST,/products/2/stock,0,f,3,3,NORMAL
51.203.104.211,GET,/products/,0,f,4,4,NORMAL
22.195.38.42,GET,/products/,0,f,1,1,NORMAL
22.195.38.42,POST,/products/17/stock,60,f,2,2,BLOQUEADO
45.41.174.246,GET,/products/,0,f,1,1,NORMAL
45.41.174.246,POST,/products/14/stock,60,f,2,2,BLOQUEADO
